species_id,common_name,scientific_name
5628,White-spotted Flufftail,Sarothrura pulchra
33380,White-spotted Mannikin,Mayrimunia leucosticta
20066,White-spotted Wattle-eye,Dyaphorophyia tonsa
12169,White-spotted Woodpecker,Dryobates spilogaster
31298,White-starred Robin,Pogonocichla stellata
15957,White-streaked Antvireo,Dysithamnus leucostictus
19039,White-streaked Friarbird,Melitograis gilolensis
19238,White-streaked Honeyeater,Trichodere cockerelli
5665,White-striped Forest Rail,Rallicula leucospila
36357,White-striped Warbler,Myiothlypis leucophrys
14847,White-striped Woodcreeper,Lepidocolaptes leucogaster
30833,White-tailed Alethe,Alethe diademata
30163,White-tailed Ant-thrush,Neocossyphus poensis
23553,White-tailed Blue Flycatcher,Elminia albicauda
31466,White-tailed Blue Robin,Myiomela leucura
15332,White-tailed Canastero,
26451,White-tailed Cisticola,Cisticola anderseni
18323,White-tailed Cotinga,Xipholena lamellipennis
23560,White-tailed Crested-flycatcher,Elminia albonotata
3499,White-tailed Emerald,Microchera chionura
31116,White-tailed Flycatcher,Leucoptilon concretum
2831,White-tailed Goldenthroat,Polytmus guainumbi
24567,White-tailed Greenbul,Baeopogon clamans
8756,White-tailed Hawk,Geranoaetus albicaudatus
3180,White-tailed Hillstar,Urochroa leucura
3504,White-tailed Hummingbird,Eupherusa poliocerca
22745,White-tailed Jay,Cyanocorax mystacalis
8140,White-tailed Kite,Elanus leucurus
6537,White-tailed Lapwing,Vanellus leucurus
24158,White-tailed Lark,Mirafra albicauda
4468,White-tailed Laurel-pigeon,Columba junoniae
25855,White-tailed Leaf-warbler,Phylloscopus intensior
22339,White-tailed Monarch,Symposiachrus leucurus
1922,White-tailed Nightjar,Hydropsalis cayennensis
29574,White-tailed Nuthatch,Sitta himalayensis
1175,White-tailed Ptarmigan,Lagopus leucura
3445,White-tailed Sabrewing,Campylopterus ensipennis
8670,White-tailed Sea-eagle,Haliaeetus albicilla
17886,White-tailed Shrike-tyrant,Agriornis albicauda
3132,White-tailed Starfrontlet,Coeligena phalerata
31807,White-tailed Stonechat,Saxicola leucurus
25250,White-tailed Swallow,Hirundo megaensis
18513,White-tailed Tityra,Tityra leucura
9950,White-tailed Trogon,Trogon chionurus
7286,White-tailed Tropicbird,Phaethon lepturus
17042,White-tailed Tyrannulet,Mecocerculus poecilocercus
26993,White-tailed Warbler,Poliolais lopezi
10134,White-thighed Hornbill,Bycanistes albotibialis
25190,White-thighed Swallow,Atticora tibialis
16168,White-throated Antbird,Oneillornis salvini
16555,White-throated Antpitta,Grallaria albigula
28564,White-throated Babbler,Argya gularis
15248,White-throated Barbtail,Premnoplex tatei
10883,White-throated Bee-eater,Merops albicollis
24712,White-throated Bulbul,Alophoixus flaveolus
31806,White-throated Bushchat,Saxicola insignis
15511,White-throated Cacholote,Pseudoseisura gutturalis
34601,White-throated Canary,Crithagra albogularis
12821,White-throated Caracara,Daptrius albogularis
6018,White-throated Crake,Laterallus albigularis
31998,White-throated Dipper,Cinclus cinclus
15014,White-throated Earthcreeper,Upucerthia albigula
21942,White-throated Fantail,Rhipidura albicollis
21158,White-throated Fiji Whistler,Pachycephala vitiensis
32096,White-throated Flowerpecker,Pachyglossa vincens
17729,White-throated Flycatcher,Empidonax albigularis
15118,White-throated Foliage-gleaner,Syndactyla roraimae
1530,White-throated Francolin,Campocolinus albogularis
19797,White-throated Gerygone,Gerygone olivacea
18872,White-throated Grasswren,Amytornis woodwardi
24639,White-throated Greenbul,Phyllastrephus albigularis
5093,White-throated Ground Dove,Pampusana xanthonura
8796,White-throated Hawk,Buteo albigula
19328,White-throated Honeyeater,Melithreptus albogularis
3672,White-throated Hummingbird,Leucochloris albicollis
10941,White-throated Jacamar,Brachygalba albogularis
22707,White-throated Jay,Cyanolyca mirabilis
31537,White-throated Jungle-flycatcher,Vauriella albigularis
18055,White-throated Kingbird,Tyrannus albogularis
10408,White-throated Kingfisher,Halcyon smyrnensis
28761,White-throated Laughingthrush,Pterorhinus albogularis
22713,White-throated Magpie-jay,Cyanocorax formosus
18363,White-throated Manakin,Corapipo gutturalis
28572,White-throated Mountain-babbler,Turdoides gilberti
3263,White-throated Mountain-gem,Lampornis castaneoventris
2480,White-throated Needletail,Hirundapus caudacutus
1806,White-throated Nightjar,Eurostopodus mystacalis
26307,White-throated Oxylabes,Oxylabes madagascariensis
17703,White-throated Pewee,Contopus albogularis
721,White-throated Piping-guan,Pipile grayi
5012,White-throated Quail-Dove,Zentrygon frenata
5784,White-throated Rail,Dryolimnas cuvieri
31715,White-throated Redstart,Phoenicurus schisticeps
31444,White-throated Robin,Irania gutturalis
31390,White-throated Robin-chat,Dessonornis humeralis
31744,White-throated Rock-thrush,Monticola gularis
9592,White-throated Screech-owl,Megascops albogularis
37280,White-throated Seedeater,Sporophila albogularis
37163,White-throated Shrike-tanager,Lanio leucothorax
37536,White-throated Sierra-finch,Idiopsar erythronotus
35414,White-throated Sparrow,Zonotrichia albicollis
25277,White-throated Swallow,Hirundo albigularis
2538,White-throated Swift,Aeronautes saxatalis
16721,White-throated Tapaculo,Scelorchilus albicollis
30764,White-throated Thrush,Turdus assimilis
62,White-throated Tinamou,Tinamus guttatus
25655,White-throated Tit,Aegithalos niveogularis
35546,White-throated Towhee,Melozone albicollis
18768,White-throated Treecreeper,Cormobates leucophaea
14932,White-throated Treerunner,Pygarrhichas albogularis
17028,White-throated Tyrannulet,Mecocerculus leucophrys
14705,White-throated Woodcreeper,Xiphocolaptes albicollis
12339,White-throated Woodpecker,Piculus leucolaemus
28274,White-throated Wren-babbler,Napothera pasquieri
14916,White-throated Xenops,Xenops minutus
4955,White-tipped Dove,Leptotila verreauxi
22341,White-tipped Monarch,Symposiachrus everetti
18268,White-tipped Plantcutter,Phytotoma rutila
9923,White-tipped Quetzal,Pharomachrus fulgidus
2673,White-tipped Sicklebill,Eutoxeres aquila
2541,White-tipped Swift,Aeronautes montivagus
6223,White-tufted Grebe,Rollandia rolland
3090,White-tufted Sunbeam,Aglaeactis castelnaudii
34834,White-vented Euphonia,Euphonia minuta
3460,White-vented Plumeleteer,Chalybura buffonii
30925,White-vented Shama,Copsychus niger
7345,White-vented Storm-petrel,Oceanites gracilis
2822,White-vented Violetear,Colibri serrirostris
21014,White-vented Whistler,Pachycephala homeyeri
11729,White-wedged Piculet,Picumnus albosquamatus
2750,White-whiskered Hermit,Phaethornis yaruqui
28359,White-whiskered Laughingthrush,Trochalopteron morrisonianum
11048,White-whiskered Puffbird,Malacoptila panamensis
15615,White-whiskered Spinetail,Synallaxis candei
26819,White-winged Apalis,Apalis chariessa
18593,White-winged Becard,Pachyramphus polychopterus
17823,White-winged Black-tyrant,Knipolegus aterrimus
35705,White-winged Brushfinch,Atlapetes leucopterus
23148,White-winged Chough,Corcorax melanorhamphos
20752,White-winged Cicadabird,Edolisoma ostentum
15057,White-winged Cinclodes,Cinclodes atacamensis
31779,White-winged Cliff-chat,Monticola semirufus
4635,White-winged Collared-dove,Streptopelia reichenowi
5941,White-winged Coot,Fulica leucoptera
18324,White-winged Cotinga,Xipholena atropurpurea
5056,White-winged Dove,Zenaida asiatica
355,White-winged Duck,Asarcornis scutulata
18850,White-winged Fairywren,Malurus leucopterus
22005,White-winged Fantail,Rhipidura cockerelli
5652,White-winged Flufftail,Sarothrura ayresi
34184,White-winged Grosbeak,Mycerobas carnipes
703,White-winged Guan,Penelope albipennis
24277,White-winged Lark,Alauda leucoptera
22911,White-winged Magpie,
1900,White-winged Nightjar,Eleothreptus candicans
13183,White-winged Parakeet,Brotogeris versicolurus
7526,White-winged Petrel,Pterodroma leucoptera
4531,White-winged Pigeon,
2162,White-winged Potoo,Nyctibius leucopterus
31739,White-winged Redstart,Phoenicurus erythrogastrus
23445,White-winged Robin,Melanodryas sigillata
516,White-winged Scoter,Melanitta deglandi
37156,White-winged Shrike-tanager,Lanio versicolor
32838,White-winged Snowfinch,Montifringilla nivalis
25140,White-winged Swallow,Tachycineta albiventer
26296,White-winged Swamp-warbler,Bradypterus carpalis
36563,White-winged Tanager,Piranga leucoptera
16756,White-winged Tapaculo,Scytalopus krabbei
7017,White-winged Tern,Chlidonias leucopterus
20878,White-winged Triller,Lalage tricolor
6142,White-winged Trumpeter,Psophia leucoptera
35745,White-winged Warbler,Xenoligea montana
33294,White-winged Widowbird,Euplectes albonotatus
12276,White-winged Woodpecker,Dendrocopos leucopterus
20937,Whitehead,Mohoua albicilla
14305,Whitehead's Broadbill,Calyptomena whiteheadi
32819,Whitehead's Spiderhunter,Arachnothera juliae
2388,Whitehead's Swiftlet,Aerodramus whiteheadi
9888,Whitehead's Trogon,Harpactes whiteheadi
306,Whooper Swan,Cygnus cygnus
6177,Whooping Crane,Grus americana
10797,Whooping Motmot,Momotus subrufescens
11455,Whyte's Barbet,Stactolaema whytii
32522,Whyte's Double-collared Sunbird,
1568,Whyte's Francolin,Scleroptila whytei
18333,Wied's Tyrant-manakin,Neopelma aurifrons
1107,Wild Turkey,Meleagris gallopavo
37500,Wilkins's Finch,Nesospiza wilkinsi
20219,Willard's Sooty Boubou,Laniarius willardi
11615,Willcocks's Honeyguide,Indicator willcocksi
6784,Willet,Tringa semipalmata
24132,Williams's Lark,Mirafra williamsi
11871,Williamson's Sapsucker,Sphyrapicus thyroideus
21966,Willie Wagtail,Rhipidura leucophrys
16257,Willis's Antbird,Cercomacroides laeta
17723,Willow Flycatcher,Empidonax traillii
1184,Willow Grouse,Lagopus lagopus
23745,Willow Tit,Poecile montanus
25714,Willow Warbler,Phylloscopus trochilus
23269,Wilson's Bird-of-paradise,Diphyllodes respublica
33794,Wilson's Indigobird,Vidua wilsoni
6760,Wilson's Phalarope,Phalaropus tricolor
6569,Wilson's Plover,Anarhynchus wilsonia
6746,Wilson's Snipe,Gallinago delicata
7340,Wilson's Storm-petrel,Oceanites oceanicus
36474,Wilson's Warbler,Cardellina pusilla
26442,Winding Cisticola,Cisticola marginatus
3328,Wine-throated Hummingbird,Selasphorus ellioti
14966,Wing-banded Hornero,Furnarius figulus
29371,Wing-banded Wren,Microcerculus bambla
16850,Wing-barred Piprites,Piprites chloris
37226,Wing-barred Seedeater,Sporophila americana
26583,Wing-snapping Cisticola,Cisticola ayresii
26929,Winifred's Warbler,Scepomycter winifredae
29200,Winter Wren,Troglodytes hiemalis
2897,Wire-crested Thorntail,Discosura popelairii
18438,Wire-tailed Manakin,Pipra filicauda
25278,Wire-tailed Swallow,Hirundo smithii
5323,Wompoo Fruit-dove,Ptilinopus magnificus
4845,Wonga Pigeon,Leucosarcia melanoleuca
357,Wood Duck,Aix sponsa
6773,Wood Sandpiper,Tringa glareola
6734,Wood Snipe,Gallinago nemoricola
7643,Wood Stork,Mycteria americana
30240,Wood Thrush,Hylocichla mustelina
25666,Wood Warbler,Phylloscopus sibilatrix
22608,Woodchat Shrike,Lanius senator
33553,Woodhouse's Antpecker,Parmoptila woodhousei
22823,Woodhouse's Scrub Jay,Aphelocoma woodhouseii
10447,Woodland Kingfisher,Halcyon senegalensis
34038,Woodland Pipit,Anthus nyassae
24252,Woodlark,Lullula arborea
37068,Woodpecker Finch,Camarhynchus pallidus
20029,Woodwards' Batis,Batis fratrum
36130,Worm-eating Warbler,Helmitheros vermivorum
35241,Worthen's Sparrow,Spizella wortheni
10199,Wreathed Hornbill,Rhyticeros undulatus
14997,Wren-like Rushbird,Phleocryptes melanops
35759,Wrenthrush,Zeledonia coronata
27223,Wrentit,Chamaea fasciata
10213,Wrinkled Hornbill,Rhabdotorrhinus corrugatus
10208,Writhed Hornbill,Rhabdotorrhinus leucocephalus
6564,Wrybill,Anarhynchus frontalis
3406,Xantus's Hummingbird,Basilinna xantusii
24643,Xavier's Greenbul,Phyllastrephus xavieri
16200,Xingu Scale-backed Antbird,Willisornis vidua
14837,Xingu Scythebill,Campylorhamphus multostriatus
22981,Xinjiang Ground-jay,Podoces biddulphi
20803,Yap Cicadabird,Edolisoma nesiotis
22406,Yap Monarch,Monarcha godeffroyi
27683,Yap Olive White-eye,Zosterops oleagineus
27726,Yap Plain White-eye,Zosterops hypolais
15746,Yapacana Antbird,Aprositornis disjuncta
7575,Yelkouan Shearwater,Puffinus yelkouan
33268,Yellow Bishop,Euplectes capensis
7921,Yellow Bittern,Botaurus sinensis
35023,Yellow Bunting,Emberiza sulphurata
34572,Yellow Canary,Crithagra flaviventris
37747,Yellow Cardinal,Gubernatrix cristata
18957,Yellow Chat,Epthianura crocea
36614,Yellow Grosbeak,Pheucticus chrysopeplus
19341,Yellow Honeyeater,Stomiopera flava
25390,Yellow Longbill,Macrosphenus flavicans
35888,Yellow Oriole,Icterus nigrogularis
23914,Yellow Penduline-tit,Anthoscopus parvulus
5992,Yellow Rail,Coturnicops noveboracensis
19872,Yellow Satinbird,Cnemophilus macgregorii
19707,Yellow Thornbill,Acanthiza nana
23848,Yellow Tit,Machlolophus holsti
17101,Yellow Tyrannulet,Capsiempis flaveola
19469,Yellow Wattlebird,Anthochaera paradoxa
14048,Yellow-and-green Lorikeet,Trichoglossus flavoviridis
35865,Yellow-backed Oriole,Icterus chrysater
36813,Yellow-backed Tanager,Hemithraupis flavicollis
5414,Yellow-banded Fruit-dove,Ptilinopus solomonensis
24607,Yellow-bearded Greenbul,Criniger olivaceus
24695,Yellow-bellied Bulbul,Alophoixus phaeocephalus
17919,Yellow-bellied Chat-tyrant,Silvicultrix diadema
36876,Yellow-bellied Dacnis,Dacnis flaviventer
16929,Yellow-bellied Elaenia,Elaenia flavogaster
26997,Yellow-bellied Eremomela,Eremomela icteropygialis
23533,Yellow-bellied Fairy-fantail,Chelidorhynx hypoxanthus
32095,Yellow-bellied Flowerpecker,Pachyglossa melanozantha
17721,Yellow-bellied Flycatcher,Empidonax flaviventris
19752,Yellow-bellied Gerygone,Gerygone chrysogaster
24558,Yellow-bellied Greenbul,Chlorocichla flaviventris
28845,Yellow-bellied Hyliota,Hyliota flavigaster
19921,Yellow-bellied Longbill,Toxorhamphus novaeguineae
26671,Yellow-bellied Prinia,Prinia flaviventris
23381,Yellow-bellied Robin,Cryptomicroeca flaviventris
11874,Yellow-bellied Sapsucker,Sphyrapicus varius
37237,Yellow-bellied Seedeater,Sporophila nigricollis
34755,Yellow-bellied Siskin,Spinus xanthogastrus
14225,Yellow-bellied Sunbird-asity,Neodrepanis hypoxantha
37791,Yellow-bellied Tanager,Ixothraupis xanthogastra
23610,Yellow-bellied Tit,Periparus venustulus
16993,Yellow-bellied Tyrannulet,Ornithion semiflavum
25447,Yellow-bellied Warbler,Abroscopus superciliaris
20079,Yellow-bellied Wattle-eye,
33528,Yellow-bellied Waxbill,Coccopygia quartinia
21032,Yellow-bellied Whistler,Pachycephala philippinensis
13996,Yellow-bibbed Lory,Lorius chlorocercus
13270,Yellow-billed Amazon,Amazona collaria
28530,Yellow-billed Babbler,Argya affinis
22898,Yellow-billed Blue Magpie,Urocissa flavirostris
35805,Yellow-billed Cacique,Amblycercus holosericeus
37768,Yellow-billed Cardinal,Paroaria capitata
23009,Yellow-billed Chough,Pyrrhocorax graculus
18326,Yellow-billed Cotinga,Carpodectes antoniae
4110,Yellow-billed Cuckoo,Coccyzus americanus
406,Yellow-billed Duck,Anas undulata
8053,Yellow-billed Egret,Ardea brachyrhyncha
19285,Yellow-billed Honeyeater,Gymnomyza viridis
10943,Yellow-billed Jacamar,Galbula albirostris
10581,Yellow-billed Kingfisher,Syma torotoro
8657,Yellow-billed Kite,
7300,Yellow-billed Loon,Gavia adamsii
13988,Yellow-billed Lorikeet,Neopsittacus musschenbroekii
22978,Yellow-billed Magpie,Pica nuttalli
4038,Yellow-billed Malkoha,Rhamphococcyx calyorhynchus
11092,Yellow-billed Nunbird,Monasa flavirostris
29526,Yellow-billed Nuthatch,Sitta solangiae
30130,Yellow-billed Oxpecker,Buphagus africanus
439,Yellow-billed Pintail,Anas georgica
22527,Yellow-billed Shrike,Corvinella corvina
7875,Yellow-billed Spoonbill,Platalea flavipes
7644,Yellow-billed Stork,Mycteria ibis
453,Yellow-billed Teal,Anas flavirostris
6980,Yellow-billed Tern,Sternula superciliaris
17058,Yellow-billed Tit-tyrant,Anairetes flavirostris
11288,Yellow-billed Toucanet,
3759,Yellow-billed Turaco,Tauraco macrorhynchus
16558,Yellow-breasted Antpitta,Grallaria flavotincta
16236,Yellow-breasted Antwarbler,Hypocnemis subflava
15914,Yellow-breasted Antwren,Herpsilochmus axillaris
26798,Yellow-breasted Apalis,Apalis flavida
11417,Yellow-breasted Barbet,Trachyphonus margaritatus
20284,Yellow-breasted Boatbill,Machaerirhynchus flaviventer
20272,Yellow-breasted Boubou,Laniarius atroflavus
18764,Yellow-breasted Bowerbird,Chlamydera lauterbachi
35693,Yellow-breasted Brushfinch,Atlapetes latinuchus
35001,Yellow-breasted Bunting,Emberiza aureola
35764,Yellow-breasted Chat,Icteria virens
6009,Yellow-breasted Crake,Laterallus flaviventer
32073,Yellow-breasted Flowerpecker,Prionochilus maculatus
31318,Yellow-breasted Forest-robin,
5300,Yellow-breasted Fruit-dove,Ptilinopus occipitalis
34481,Yellow-breasted Greenfinch,Chloris spinoides
34117,Yellow-breasted Pipit,Hemimacronyx chloris
13615,Yellow-breasted Pygmy-parrot,Micropsitta meeki
19877,Yellow-breasted Satinbird,Loboparadisea sericea
26984,Yellow-breasted Tailorbird,Orthotomus samarensis
25826,Yellow-breasted Warbler,Phylloscopus montis
37508,Yellow-bridled Finch,Melanodera xanthogramma
16246,Yellow-browed Antwarbler,Hypocnemis hypoxantha
24767,Yellow-browed Bulbul,Acritillas indica
34993,Yellow-browed Bunting,Emberiza chrysophrys
26897,Yellow-browed Camaroptera,Camaroptera superciliaris
34511,Yellow-browed Citril,Crithagra frontalis
19481,Yellow-browed Melidectes,Melidectes rufocrissalis
34616,Yellow-browed Seedeater,Crithagra whytii
21386,Yellow-browed Shrike-vireo,Vireolanius eximius
35176,Yellow-browed Sparrow,Ammodramus aurifrons
23567,Yellow-browed Tit,Sylviparus modestus
17493,Yellow-browed Tody-flycatcher,Todirostrum chrysocrotaphum
11274,Yellow-browed Toucanet,Aulacorhynchus huallagae
17780,Yellow-browed Tyrant,Satrapa icterophrys
25681,Yellow-browed Warbler,Phylloscopus inornatus
12357,Yellow-browed Woodpecker,Piculus aurulentus
